│ 2026-03-28 12:28:33.50  │ 51.554593 │ -0.152450 │ 52.0 │  16.33 │  26.28 │ 170.0 │        9 │   0.00 │   -0.010 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   140.0 │    10.0 │    23.0 │    23.0 │       0 │     137 │      42 │     766 │   71355 │     766 │  212817 │     132 │       0 │      42 │     132 │
[1011384] MISSING SEQUENCE! msg_id=0x0280, expected=4804, got=4820, missing=16, total_missing=1173324
[1011455] MISSING SEQUENCE! msg_id=0x0333, expected=1090, got=1098, missing=8, total_missing=1173332
│ 2026-03-28 12:28:35.70  │ 51.554669 │ -0.152163 │ 51.9 │  19.04 │  30.64 │ 170.0 │        9 │   0.00 │    0.010 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    24.0 │    10.0 │    22.0 │    22.0 │       0 │      41 │      13 │     167 │   73459 │     167 │  214921 │     151 │       0 │      13 │     151 │
GPS Status: 14946 messages decoded, Rate: 12.8 sentences/sec, Location valid: YES, Time valid: YES, Satellites: 11, HDOP: 155
ESP-NOW: IN=12627 total (13.2/sec), OUT=3819 total (3.9/sec)
Message Timing (ms since last receipt):
  Dash Status (0x333): 115
  RPM+Wheels (0x280): 87
  Coolant (0x288): 241
  Buttons (0x666): 73533
  Config Data (0x888): 241
  Config Req (0x887): 214995
  GPS Sent (0x777): 21
  Time Sync (0x7FF): Never
  Any Incoming: 87
  Any Outgoing: 21
[1011630] MISSING SEQUENCE! msg_id=0x0288, expected=488, got=489, missing=1, total_missing=1173333
│ 2026-03-28 12:28:35.90  │ 51.554678 │ -0.152131 │ 50.3 │  22.80 │  36.70 │ 155.0 │       11 │   0.00 │    0.020 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    36.0 │    10.0 │    22.0 │    22.0 │       0 │      89 │      59 │     114 │   73707 │     114 │  215169 │     195 │       0 │      59 │     195 │
R=10.00 RL=22.00 RR=22.00 mph, Lockup=NO
│ 2026-03-28 12:28:36.10  │ 51.554687 │ -0.152097 │ 50.1 │  24.69 │  39.74 │ 155.0 │       11 │   0.00 │    0.020 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    71.0 │    10.0 │    22.0 │    22.0 │       0 │      43 │      11 │     268 │   73861 │     268 │  215323 │     142 │       0 │      11 │     142 │
│ 2026-03-28 12:28:36.30  │ 51.554696 │ -0.152064 │ 50.1 │  27.01 │  43.47 │ 155.0 │       11 │   0.00 │    0.020 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   101.0 │    10.0 │    22.0 │    22.0 │       0 │      39 │       3 │     464 │   74057 │     464 │  215519 │     133 │       0 │       3 │     133 │
│ 2026-03-28 12:28:36.50  │ 51.554705 │ -0.152031 │ 50.0 │  27.40 │  44.10 │ 154.0 │       11 │   0.00 │    0.010 │    0.930 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   138.0 │    10.0 │    23.0 │    23.0 │       0 │      55 │      14 │     680 │   74273 │     680 │  215735 │     143 │       0 │      14 │     143 │
│ 2026-03-28 12:28:36.70  │ 51.554715 │ -0.151997 │ 50.0 │  28.04 │  45.12 │ 154.0 │       11 │   0.00 │    0.010 │    0.940 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   159.0 │    10.0 │    23.0 │    23.0 │       0 │      89 │      45 │     917 │   74510 │     917 │  215972 │     174 │       0 │      45 │     174 │
GPS Send Check: Location=YES, Speed=YES, Speed value=45.54
│ 2026-03-28 12:28:36.80  │ 51.554720 │ -0.151980 │ 49.5 │  28.18 │  45.36 │ 155.0 │       11 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   172.0 │    10.0 │    23.0 │    23.0 │       0 │      46 │      96 │      72 │   74664 │      72 │  216126 │     122 │       0 │      46 │     122 │
│ 2026-03-28 12:28:37.10  │ 51.554733 │ -0.151930 │ 49.5 │  28.10 │  45.22 │ 155.0 │       11 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   176.0 │    10.0 │    23.0 │    23.0 │       0 │      87 │      38 │     318 │   74910 │     318 │  216372 │     162 │       0 │      38 │     162 │
│ 2026-03-28 12:28:37.40  │ 51.554746 │ -0.151882 │ 49.3 │  27.59 │  44.40 │ 164.0 │       10 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   174.0 │    10.0 │    23.0 │    23.0 │       0 │     118 │      59 │     544 │   75136 │     544 │  216598 │     183 │       0 │      59 │     183 │
┌─────────────────────────┬──────────┬──────────┬──────┬────────┬────────┬──────┬──────────┬────────┬──────────┬──────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┐
│ Timestamp               │ Lat      │ Lng      │ Alt  │ SpdMPH │ SpdKMH │ HDOP │ Sats     │ Volt   │ LatG     │ LongG    │ BtnL    │ BtnR    │ BtnW    │ BtnS    │ LedL    │ LedR    │ LedW    │ LedS    │ WSpdFL  │ WSpdFR  │ WSpdRL  │ WSpdRR  │ Lockup  │ T_Dash  │ T_RPM   │ T_Cool  │ T_Btn   │ T_CfgD  │ T_CfgR  │ T_GPS   │ T_Time  │ T_In    │ T_Out   │
├─────────────────────────┼──────────┼──────────┼──────┼────────┼────────┼──────┼──────────┼────────┼──────────┼──────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┤
│ 2026-03-28 12:28:37.60  │ 51.554755 │ -0.151850 │ 49.3 │  27.28 │  43.91 │ 164.0 │       10 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   172.0 │    10.0 │    23.0 │    23.0 │       0 │     114 │      49 │     740 │   75332 │     740 │  216794 │     173 │       0 │      49 │     173 │
Main collection (5Hz): batchCount=10, batchIndex=10, timestamp=2026-03-28 12:28:37.60, fuel=0.00V
│ 2026-03-28 12:28:37.80  │ 51.554763 │ -0.151819 │ 49.3 │  26.75 │  43.04 │ 164.0 │       10 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   193.0 │    10.0 │    23.0 │    23.0 │       0 │     120 │      51 │     946 │   75538 │     946 │  217000 │     161 │       0 │      51 │     161 │
│ 2026-03-28 12:28:37.90  │ 51.554768 │ -0.151804 │ 48.8 │  26.20 │  42.17 │ 174.0 │        9 │   0.00 │   -0.010 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   189.0 │    10.0 │    23.0 │    23.0 │       0 │     156 │      86 │     176 │   75774 │     176 │  217236 │     192 │       0 │      86 │     192 │
│ 2026-03-28 12:28:38.10  │ 51.554778 │ -0.151775 │ 48.8 │  25.94 │  41.75 │ 174.0 │        9 │   0.00 │    0.000 │    0.940 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   136.0 │    10.0 │    23.0 │    23.0 │       0 │     129 │      58 │     351 │   75949 │     351 │  217411 │     163 │       0 │      58 │     163 │
│ 2026-03-28 12:28:38.40  │ 51.554792 │ -0.151731 │ 48.8 │  25.46 │  40.97 │ 174.0 │        9 │   0.00 │    0.010 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   172.0 │    10.0 │    23.0 │    23.0 │       0 │     125 │      46 │     545 │   76143 │     545 │  217605 │     152 │       0 │      46 │     152 │
│ 2026-03-28 12:28:38.60  │ 51.554801 │ -0.151703 │ 48.8 │  25.30 │  40.71 │ 174.0 │        9 │   0.00 │    0.000 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    89.0 │    10.0 │    23.0 │    23.0 │       0 │     130 │      45 │     750 │   76348 │     750 │  217810 │     152 │       0 │      45 │     152 │
│ 2026-03-28 12:28:38.70  │ 51.554806 │ -0.151690 │ 48.0 │  24.95 │  40.15 │ 174.0 │        9 │   0.00 │    0.000 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    47.0 │    10.0 │    22.0 │    22.0 │       0 │     125 │      36 │     945 │   76543 │     945 │  218005 │     142 │       0 │      36 │     142 │
│ 2026-03-28 12:28:38.90  │ 51.554815 │ -0.151662 │ 48.0 │  24.81 │  39.93 │ 174.0 │        9 │   0.00 │    0.010 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │     9.0 │    10.0 │    22.0 │    22.0 │       0 │     121 │      26 │     141 │   76739 │     141 │  218201 │     133 │       0 │      26 │     133 │
│ 2026-03-28 12:28:39.10  │ 51.554824 │ -0.151635 │ 48.0 │  24.50 │  39.43 │ 174.0 │        9 │   0.00 │    0.000 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   221.0 │     9.0 │    22.0 │    22.0 │       0 │     114 │      14 │     336 │   76934 │     336 │  218396 │     122 │       0 │      14 │     122 │
│ 2026-03-28 12:28:39.40  │ 51.554837 │ -0.151593 │ 48.0 │  24.14 │  38.85 │ 174.0 │        9 │   0.00 │    0.000 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   197.0 │     9.0 │    21.0 │    21.0 │       0 │     192 │      84 │     612 │   77210 │     612 │  218672 │     192 │       0 │      84 │     192 │
│ 2026-03-28 12:28:39.60  │ 51.554846 │ -0.151567 │ 48.0 │  23.89 │  38.45 │ 174.0 │        9 │   0.00 │    0.000 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   174.0 │     9.0 │    21.0 │    21.0 │       0 │     197 │      78 │     817 │   77415 │     817 │  218877 │     193 │       0 │      78 │     193 │
│ 2026-03-28 12:28:39.80  │ 51.554854 │ -0.151541 │ 48.0 │  23.38 │  37.62 │ 174.0 │        9 │   0.00 │    0.020 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   187.0 │     9.0 │    21.0 │    21.0 │       0 │     191 │      69 │       6 │   77609 │       6 │  219071 │     182 │       0 │       6 │     182 │
│ 2026-03-28 12:28:40.00  │ 51.554863 │ -0.151516 │ 48.0 │  23.09 │  37.16 │ 174.0 │        9 │   0.00 │    0.030 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   135.0 │     9.0 │    21.0 │    21.0 │       0 │     187 │      57 │     202 │   77805 │     202 │  219267 │     173 │       0 │      57 │     173 │
│ 2026-03-28 12:28:40.20  │ 51.554872 │ -0.151492 │ 48.0 │  22.55 │  36.30 │ 174.0 │        9 │   0.00 │    0.040 │    0.960 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   149.0 │     9.0 │    21.0 │    21.0 │       0 │     181 │      45 │     396 │   77999 │     396 │  219461 │     162 │       0 │      45 │     162 │
│ 2026-03-28 12:28:40.40  │ 51.554880 │ -0.151467 │ 48.0 │  22.33 │  35.93 │ 174.0 │        9 │   0.00 │    0.050 │    0.960 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   162.0 │     9.0 │    21.0 │    21.0 │       0 │     176 │      31 │     591 │   78194 │     591 │  219656 │     152 │       0 │      31 │     152 │
│ 2026-03-28 12:28:40.60  │ 51.554888 │ -0.151442 │ 48.0 │  22.01 │  35.42 │ 174.0 │        9 │   0.00 │    0.050 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   164.0 │     9.0 │    21.0 │    21.0 │       0 │     181 │      31 │     796 │   78399 │     796 │  219861 │     152 │       0 │      31 │     152 │
│ 2026-03-28 12:28:40.80  │ 51.554896 │ -0.151417 │ 48.0 │  21.92 │  35.28 │ 174.0 │        9 │   0.00 │    0.060 │    0.940 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   162.0 │     9.0 │    21.0 │    21.0 │       0 │     176 │      19 │     991 │   78594 │     991 │  220056 │     142 │       0 │      19 │     142 │
 mph, Lockup=NO
│ 2026-03-28 12:28:41.00  │ 51.554903 │ -0.151392 │ 46.5 │  21.82 │  35.12 │ 198.0 │        9 │   0.00 │    0.050 │    0.940 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   159.0 │     9.0 │    21.0 │    21.0 │       0 │       2 │      38 │     215 │   78820 │     215 │  220282 │     163 │       0 │       2 │     163 │
│ 2026-03-28 12:28:41.20  │ 51.554911 │ -0.151367 │ 46.5 │  21.85 │  35.16 │ 198.0 │        9 │   0.00 │    0.040 │    0.930 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   176.0 │     9.0 │    21.0 │    21.0 │       0 │     167 │      94 │     380 │   78985 │     380 │  220447 │     121 │       0 │      94 │     121 │
│ 2026-03-28 12:28:41.40  │ 51.554919 │ -0.151344 │ 45.9 │  21.85 │  35.17 │ 198.0 │        9 │   0.00 │    0.030 │    0.920 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   179.0 │     9.0 │    21.0 │    21.0 │       0 │      41 │      64 │     654 │   79259 │     654 │  220721 │     191 │       0 │      41 │     191 │
│ 2026-03-28 12:28:41.70  │ 51.554931 │ -0.151308 │ 45.9 │  21.84 │  35.15 │ 198.0 │        9 │   0.00 │    0.020 │    0.910 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   180.0 │     9.0 │    21.0 │    21.0 │       0 │      36 │      55 │     849 │   79454 │     849 │  220916 │     183 │       0 │      36 │     183 │
│ 2026-03-28 12:28:41.80  │ 51.554936 │ -0.151295 │ 45.6 │  21.79 │  35.07 │ 198.0 │        9 │   0.00 │    0.010 │    0.920 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   204.0 │     9.0 │    21.0 │    21.0 │       0 │      32 │      51 │      41 │   79650 │      41 │  221112 │     173 │       0 │      32 │     173 │
GPS Send Check: Location=YES, Speed=YES, Speed value=35.47
│ 2026-03-28 12:28:42.00  │ 51.554944 │ -0.151271 │ 45.6 │  21.86 │  35.19 │ 198.0 │        9 │   0.00 │    0.010 │    0.930 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   185.0 │     9.0 │    21.0 │    21.0 │       0 │      27 │      38 │     237 │   79846 │     237 │  221308 │     163 │       0 │      27 │     163 │
│ 2026-03-28 12:28:42.30  │ 51.554956 │ -0.151233 │ 45.6 │  21.99 │  35.39 │ 198.0 │        9 │   0.00 │    0.000 │    0.950 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   197.0 │     9.0 │    21.0 │    21.0 │       0 │      23 │      27 │     432 │   80041 │     432 │  221503 │     152 │       0 │      23 │     152 │
│ 2026-03-28 12:28:42.50  │ 51.554962 │ -0.151206 │ 45.6 │  22.45 │  36.13 │ 198.0 │        9 │   0.00 │    0.020 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   209.0 │     9.0 │    21.0 │    21.0 │       0 │      28 │      25 │     637 │   80246 │     637 │  221708 │     152 │       0 │      25 │     152 │
│ 2026-03-28 12:28:42.70  │ 51.554970 │ -0.151180 │ 45.6 │  22.85 │  36.77 │ 198.0 │        9 │   0.00 │    0.030 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   224.0 │     9.0 │    21.0 │    21.0 │       0 │      65 │      58 │     874 │   80483 │     874 │  221945 │     184 │       0 │      58 │     184 │
│ 2026-03-28 12:28:42.90  │ 51.554978 │ -0.151153 │ 45.6 │  22.94 │  36.93 │ 198.0 │        9 │   0.00 │    0.050 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   208.0 │     9.0 │    21.0 │    21.0 │       0 │      19 │       5 │      25 │   80637 │      25 │  222099 │     132 │       0 │       5 │     132 │
│ 2026-03-28 12:28:43.10  │ 51.554987 │ -0.151127 │ 45.6 │  23.04 │  37.08 │ 198.0 │        9 │   0.00 │    0.070 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   217.0 │     9.0 │    21.0 │    21.0 │       0 │      65 │      48 │     271 │   80883 │     271 │  222345 │     172 │       0 │      48 │     172 │
│ 2026-03-28 12:28:43.40  │ 51.555001 │ -0.151088 │ 45.6 │  23.05 │  37.10 │ 198.0 │        9 │   0.00 │    0.080 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   211.0 │     9.0 │    21.0 │    21.0 │       0 │      91 │      74 │     497 │   81109 │     497 │  222571 │     193 │       0 │      74 │     193 │
│ 2026-03-28 12:28:43.60  │ 51.555010 │ -0.151061 │ 45.6 │  23.14 │  37.24 │ 198.0 │        9 │   0.00 │    0.070 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   173.0 │     9.0 │    21.0 │    21.0 │       0 │      86 │      64 │     692 │   81304 │     692 │  222766 │     183 │       0 │      64 │     183 │
│ 2026-03-28 12:28:43.80  │ 51.555018 │ -0.151035 │ 45.6 │  23.17 │  37.28 │ 198.0 │        9 │   0.00 │    0.060 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   170.0 │     9.0 │    21.0 │    21.0 │       0 │      92 │      69 │     898 │   81510 │     898 │  222972 │     183 │       0 │      69 │     183 │
│ 2026-03-28 12:28:43.90  │ 51.555022 │ -0.151022 │ 45.6 │  23.17 │  37.29 │ 198.0 │        9 │   0.00 │    0.040 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   154.0 │     9.0 │    21.0 │    21.0 │       0 │      48 │      19 │      53 │   81666 │      53 │  223128 │     133 │       0 │      19 │     133 │
│ 2026-03-28 12:28:44.10  │ 51.555030 │ -0.150996 │ 45.6 │  23.16 │  37.27 │ 198.0 │        9 │   0.00 │    0.040 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   129.0 │     9.0 │    21.0 │    21.0 │       0 │      54 │      18 │     259 │   81872 │     259 │  223334 │     133 │       0 │      18 │     133 │
│ 2026-03-28 12:28:44.30  │ 51.555039 │ -0.150970 │ 45.6 │  23.08 │  37.14 │ 198.0 │        9 │   0.00 │    0.030 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    79.0 │     9.0 │    20.0 │    20.0 │       0 │      49 │       3 │     454 │   82067 │     454 │  223529 │     121 │       0 │       3 │     121 │
│ 2026-03-28 12:28:44.60  │ 51.555053 │ -0.150933 │ 45.6 │  22.75 │  36.62 │ 198.0 │        9 │   0.00 │    0.020 │    0.960 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    55.0 │     9.0 │    20.0 │    20.0 │       0 │     125 │      74 │     730 │   82343 │     730 │  223805 │     192 │       0 │      74 │     192 │
│ 2026-03-28 12:28:44.80  │ 51.555061 │ -0.150907 │ 45.6 │  22.58 │  36.34 │ 198.0 │        9 │   0.00 │    0.000 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    41.0 │     9.0 │    20.0 │    20.0 │       0 │     120 │      69 │     925 │   82538 │     925 │  224000 │     183 │       0 │      69 │     183 │
│ 2026-03-28 12:28:45.00  │ 51.555069 │ -0.150882 │ 45.6 │  22.15 │  35.65 │ 198.0 │        9 │   0.00 │   -0.030 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    15.0 │     9.0 │    20.0 │    20.0 │       0 │     116 │      64 │     116 │   82734 │     116 │  224196 │     173 │       0 │      64 │     173 │
│ 2026-03-28 12:28:45.20  │ 51.555078 │ -0.150858 │ 45.6 │  21.97 │  35.36 │ 198.0 │        9 │   0.00 │   -0.060 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    17.0 │     9.0 │    20.0 │    19.0 │       0 │     111 │      53 │     312 │   82930 │     312 │  224392 │     163 │       0 │      53 │     163 │
│ 2026-03-28 12:28:45.40  │ 51.555086 │ -0.150834 │ 45.6 │  21.68 │  34.90 │ 198.0 │        9 │   0.00 │   -0.080 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   237.0 │     8.0 │    20.0 │    19.0 │       0 │     117 │      54 │     517 │   83135 │     517 │  224597 │     161 │       0 │      54 │     161 │
│ 2026-03-28 12:28:45.60  │ 51.555096 │ -0.150808 │ 45.6 │  21.74 │  34.99 │ 198.0 │        9 │   0.00 │   -0.080 │    0.990 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   231.0 │     8.0 │    20.0 │    19.0 │       0 │     153 │      86 │     753 │   83371 │     753 │  224833 │     192 │       0 │      86 │     192 │
GPS Status: 15098 messages decoded, Rate: 15.2 sentences/sec, Location valid: YES, Time valid: YES, Satellites: 9, HDOP: 198
ESP-NOW: IN=12784 total (15.7/sec), OUT=3867 total (4.8/sec)
Message Timing (ms since last receipt):
  Dash Status (0x333): 77
  RPM+Wheels (0x280): 9
  Coolant (0x288): 877
  Buttons (0x666): 83495
  Config Data (0x888): 877
  Config Req (0x887): 224957
  GPS Sent (0x777): 112
  Time Sync (0x7FF): Never
  Any Incoming: 9
  Any Outgoing: 112
│ 2026-03-28 12:28:45.80  │ 51.555107 │ -0.150781 │ 45.6 │  21.90 │  35.25 │ 198.0 │        9 │   0.00 │   -0.050 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   199.0 │     8.0 │    19.0 │    19.0 │       0 │     149 │      81 │     949 │   83567 │     949 │  225029 │     184 │       0 │      81 │     184 │
│ 2026-03-28 12:28:46.00  │ 51.555121 │ -0.150758 │ 45.6 │  22.91 │  36.87 │ 198.0 │        9 │   0.00 │   -0.010 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   211.0 │     8.0 │    19.0 │    19.0 │       0 │     154 │      83 │     153 │   83773 │     153 │  225235 │     183 │       0 │      83 │     183 │
RPM+WheelSpeed: RPM=4922.00, FL=211.00 FR=8.00 RL=19.00 RR=19.00 mph, Lockup=NO
│ 2026-03-28 12:28:46.20  │ 51.555128 │ -0.150735 │ 45.6 │  23.06 │  37.11 │ 198.0 │        9 │   0.00 │    0.020 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   205.0 │     8.0 │    19.0 │    19.0 │       0 │     149 │      75 │     347 │   83967 │     347 │  225429 │     172 │       0 │      75 │     172 │
│ 2026-03-28 12:28:46.40  │ 51.555136 │ -0.150716 │ 45.6 │  22.62 │  36.40 │ 198.0 │        9 │   0.00 │    0.060 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   168.0 │     8.0 │    19.0 │    19.0 │       0 │     145 │      63 │     543 │   84163 │     543 │  225625 │     163 │       0 │      63 │     163 │
│ 2026-03-28 12:28:46.60  │ 51.555142 │ -0.150689 │ 45.6 │  21.98 │  35.38 │ 198.0 │        9 │   0.00 │    0.070 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   145.0 │     8.0 │    19.0 │    19.0 │       0 │     149 │      64 │     747 │   84367 │     747 │  225829 │     162 │       0 │      64 │     162 │
│ 2026-03-28 12:28:46.80  │ 51.555148 │ -0.150664 │ 45.6 │  21.26 │  34.21 │ 198.0 │        9 │   0.00 │    0.080 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   155.0 │     8.0 │    19.0 │    19.0 │       0 │     145 │      55 │     943 │   84563 │     943 │  226025 │     153 │       0 │      55 │     153 │
│ 2026-03-28 12:28:47.00  │ 51.555155 │ -0.150638 │ 45.6 │  21.34 │  34.35 │ 198.0 │        9 │   0.00 │    0.070 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │     6.0 │     8.0 │    18.0 │    18.0 │       0 │     138 │      45 │     137 │   84758 │     137 │  226220 │     143 │       0 │      45 │     143 │
GPS Send Check: Location=YES, Speed=YES, Speed value=35.02
│ 2026-03-28 12:28:47.20  │ 51.555161 │ -0.150614 │ 45.6 │  21.41 │  34.45 │ 198.0 │        9 │   0.00 │    0.060 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   224.0 │     7.0 │    17.0 │    17.0 │       0 │     134 │      39 │     331 │   84952 │     331 │  226414 │     132 │       0 │      39 │     132 │
│ 2026-03-28 12:28:47.40  │ 51.555169 │ -0.150591 │ 45.6 │  21.24 │  34.18 │ 198.0 │        9 │   0.00 │    0.050 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   163.0 │     7.0 │    17.0 │    17.0 │       0 │     169 │      73 │     568 │   85189 │     568 │  226651 │     164 │       0 │      73 │     164 │
┌─────────────────────────┬──────────┬──────────┬──────┬────────┬────────┬──────┬──────────┬────────┬──────────┬──────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┬─────────┐
│ Timestamp               │ Lat      │ Lng      │ Alt  │ SpdMPH │ SpdKMH │ HDOP │ Sats     │ Volt   │ LatG     │ LongG    │ BtnL    │ BtnR    │ BtnW    │ BtnS    │ LedL    │ LedR    │ LedW    │ LedS    │ WSpdFL  │ WSpdFR  │ WSpdRL  │ WSpdRR  │ Lockup  │ T_Dash  │ T_RPM   │ T_Cool  │ T_Btn   │ T_CfgD  │ T_CfgR  │ T_GPS   │ T_Time  │ T_In    │ T_Out   │
├─────────────────────────┼──────────┼──────────┼──────┼────────┼────────┼──────┼──────────┼────────┼──────────┼──────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┼─────────┤
│ 2026-03-28 12:28:47.70  │ 51.555181 │ -0.150558 │ 45.6 │  20.82 │  33.51 │ 198.0 │        9 │   0.00 │    0.040 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │   145.0 │     7.0 │    17.0 │    17.0 │       0 │     196 │      95 │     793 │   85414 │     793 │  226876 │     183 │       0 │      95 │     183 │
Main collection (5Hz): batchCount=59, batchIndex=59, timestamp=2026-03-28 12:28:47.70, fuel=0.00V
[1023558] MISSING SEQUENCE! msg_id=0x0280, expected=4938, got=4939, missing=1, total_missing=1173334
│ 2026-03-28 12:28:47.90  │ 51.555188 │ -0.150536 │ 45.6 │  20.61 │  33.16 │ 198.0 │        9 │   0.00 │    0.040 │    0.980 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    81.0 │     7.0 │    16.0 │    16.0 │       0 │       2 │      99 │     999 │   85620 │     999 │  227082 │     173 │       0 │       2 │     173 │
│ 2026-03-28 12:28:48.10  │ 51.555196 │ -0.150514 │ 45.6 │  20.45 │  32.91 │ 198.0 │        9 │   0.00 │    0.040 │    0.970 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │       0 │    34.0 │     7.0 │    16.0 │    16.0 │       0 │     198 │      90 │     192 │   85816 │     192 │  227278 │     163 │       0 │      90 │     163 │
